name,red,green,blue
Apple Crimson Snow,88.4481,91.5517,146.9478
Apple Crimson Snow,98.3216,98.6475,148.2466
Apple Crimson Snow,97.5597,98.0776,147.5799
Apple Crimson Snow,97.5386,97.9994,147.2578
Apple Crimson Snow,97.8768,98.388,147.4841
Apple Crimson Snow,97.4565,97.9229,147.1615
Apple Crimson Snow,97.308,97.9354,146.9614
Apple Crimson Snow,97.4345,97.9304,147.0224
Apple Crimson Snow,96.7709,97.4522,146.4658
Apple Crimson Snow,96.517,97.112,146.2601
Apple Crimson Snow,97.7533,98.4739,146.9412
Apple Crimson Snow,87.5471,90.7844,146.7484
Apple Crimson Snow,97.1484,97.7078,146.4913
Apple Crimson Snow,96.1511,96.8879,145.644
Apple Crimson Snow,96.3669,97.0154,145.754
Apple Crimson Snow,95.5193,96.3503,145.0879
Apple Crimson Snow,95.7265,96.4944,145.0044
Apple Crimson Snow,95.3497,96.1344,144.7591
Apple Crimson Snow,94.6396,95.3885,144.2262
Apple Crimson Snow,95.0689,95.9937,144.5418
Apple Crimson Snow,95.4534,96.3178,144.5823
Apple Crimson Snow,94.8875,95.9695,144.117
Apple Crimson Snow,88.7353,91.9784,148.4498
Apple Crimson Snow,94.7791,95.6977,143.9152
Apple Crimson Snow,93.5973,94.6819,142.9907
Apple Crimson Snow,93.8454,94.8687,143.1315
Apple Crimson Snow,94.327,95.4066,143.3862
Apple Crimson Snow,92.8922,93.9533,142.2953
Apple Crimson Snow,93.1161,94.2355,142.1951
Apple Crimson Snow,91.8008,93.0066,140.9865
Apple Crimson Snow,91.4608,92.8207,140.7424
Apple Crimson Snow,91.8812,93.0426,141.0168
Apple Crimson Snow,91.4333,92.8211,140.5731
Apple Crimson Snow,88.9926,92.3591,148.9171
Apple Crimson Snow,90.8271,92.13,140.0374
Apple Crimson Snow,90.0778,91.5332,139.4344
Apple Crimson Snow,91.0824,92.4069,140.0949
Apple Crimson Snow,90.3462,91.8146,139.2627
Apple Crimson Snow,89.6319,91.041,138.6446
Apple Crimson Snow,88.4709,90.0957,137.8089
Apple Crimson Snow,87.9767,89.5122,137.4443
Apple Crimson Snow,87.2321,88.977,136.6813
Apple Crimson Snow,86.8833,88.5438,136.0562
Apple Crimson Snow,87.0992,88.8823,136.2287
Apple Crimson Snow,89.8692,93.1635,149.903
Apple Crimson Snow,85.8147,87.4883,135.2546
Apple Crimson Snow,85.0102,86.8952,134.6098
Apple Crimson Snow,85.2872,87.0441,134.7077
Apple Crimson Snow,84.6022,86.5034,134.1493
Apple Crimson Snow,82.8967,84.6652,132.7367
Apple Crimson Snow,83.1859,85.1446,132.8395
Apple Crimson Snow,82.3905,84.291,132.2091
Apple Crimson Snow,81.6018,83.5825,131.5712
Apple Crimson Snow,82.2708,84.0766,132.0355
Apple Crimson Snow,81.8232,83.8283,131.51
Apple Crimson Snow,90.1221,93.5728,150.4696
Apple Crimson Snow,81.2033,83.2426,130.8759
Apple Crimson Snow,80.5597,82.6285,130.4824
Apple Crimson Snow,80.0319,81.9828,130.036
Apple Crimson Snow,80.3119,82.4065,130.1841
Apple Crimson Snow,79.3816,81.3058,129.5901
Apple Crimson Snow,80.2759,82.3831,130.218
Apple Crimson Snow,79.0578,80.9478,129.344
Apple Crimson Snow,78.2171,80.1818,128.6364
Apple Crimson Snow,78.7804,80.6709,129.0579
Apple Crimson Snow,77.7765,79.8062,128.3938
Apple Crimson Snow,92.8725,96.1861,152.9393
Apple Crimson Snow,78.2244,80.1561,128.7658
Apple Crimson Snow,78.4864,80.5518,129.0203
Apple Crimson Snow,78.1483,80.2013,128.5945
Apple Crimson Snow,77.4942,79.5,128.2235
Apple Crimson Snow,77.9426,79.9064,128.7082
Apple Crimson Snow,79.1801,81.264,129.7797
Apple Crimson Snow,91.7977,95.472,152.4916
Apple Crimson Snow,83.205,86.2716,135.962
Apple Crimson Snow,93.1939,96.7151,153.561
Apple Crimson Snow,94.6202,98.2787,154.7686
Apple Crimson Snow,94.9767,98.526,155.3775
Apple Crimson Snow,95.5273,99.3033,155.7166
Apple Crimson Snow,97.4325,101.1839,157.0409
Apple Crimson Snow,97.6875,101.6229,157.3375
Apple Crimson Snow,98.5436,102.3653,158.0847
Apple Crimson Snow,98.7151,102.719,158.2166
Apple Crimson Snow,98.9575,103.0455,158.3341
Apple Crimson Snow,99.4635,103.7432,158.7181
Apple Crimson Snow,82.2177,85.4788,135.6262
Apple Crimson Snow,99.32,103.4898,158.7416
Apple Crimson Snow,99.8238,104.2281,159.1576
Apple Crimson Snow,99.6239,104.0384,158.9283
Apple Crimson Snow,100.1426,104.6531,159.6471
Apple Crimson Snow,100.6733,105.0691,160.1491
Apple Crimson Snow,100.7649,105.311,160.3324
Apple Crimson Snow,101.222,105.6685,160.5845
Apple Crimson Snow,101.4268,106.1125,160.7767
Apple Crimson Snow,101.8679,106.4151,161.09
Apple Crimson Snow,102.0179,106.7803,161.2427
Apple Crimson Snow,82.6127,85.7781,136.1585
Apple Crimson Snow,102.2315,106.8951,161.5397
Apple Crimson Snow,102.5831,107.3565,161.7843
Apple Crimson Snow,103.2536,107.9411,162.4052
Apple Crimson Snow,103.359,108.2225,162.5094
Apple Crimson Snow,104.8806,109.8381,163.6611
Apple Crimson Snow,104.4985,109.5692,163.6888
Apple Crimson Snow,105.568,110.6097,164.5527
Apple Crimson Snow,105.6002,110.7619,164.8639
Apple Crimson Snow,105.5763,110.6848,165.1271
Apple Crimson Snow,104.7039,110.0842,165.0513
Apple Crimson Snow,81.5271,84.8841,135.8334
Apple Crimson Snow,104.8724,110.246,165.5013
Apple Crimson Snow,104.829,110.4326,165.6546
Apple Crimson Snow,105.1444,110.6708,166.1296
Apple Crimson Snow,105.6558,111.43,166.6623
Apple Crimson Snow,104.4969,110.3283,166.2549
Apple Crimson Snow,105.657,111.5995,167.1675
Apple Crimson Snow,105.4018,111.4301,167.1754
Apple Crimson Snow,105.6415,111.8021,167.5196
Apple Crimson Snow,105.0747,111.1833,167.4425
Apple Crimson Snow,104.6606,111.0868,167.3574
Apple Crimson Snow,84.1516,87.4357,138.3081
Apple Crimson Snow,104.7146,110.9846,167.5656
Apple Crimson Snow,104.8396,111.3258,167.6675
Apple Crimson Snow,104.9016,111.378,167.8953
Apple Crimson Snow,104.9679,111.7131,168.0832
Apple Crimson Snow,105.1205,111.7632,168.2335
Apple Crimson Snow,104.8036,111.7349,168.0084
Apple Crimson Snow,104.936,111.7704,168.1882
Apple Crimson Snow,104.7605,111.821,168.1172
Apple Crimson Snow,104.6925,111.777,167.9243
Apple Crimson Snow,104.0539,111.324,167.7646
Apple Crimson Snow,83.2782,86.6621,138.0964
Apple Crimson Snow,103.7111,111.1415,167.8296
Apple Crimson Snow,83.1042,86.4006,138.4602
Apple Crimson Snow,83.1396,86.5363,138.7536
Apple Crimson Snow,85.2727,92.3327,136.3292
Apple Crimson Snow,94.9639,99.5006,155.7306
Apple Crimson Snow,93.9904,98.3334,155.1693
Apple Crimson Snow,93.6899,98.1185,155.1896
Apple Crimson Snow,92.8779,97.0739,155.2119
Apple Crimson Snow,91.4992,95.8767,154.8794
Apple Crimson Snow,90.2462,94.4935,156.6497
Apple Crimson Snow,91.2248,95.4485,157.6795
Apple Crimson Snow,89.7142,93.7413,157.438
Apple Crimson Snow,86.3517,95.9279,141.9017
Apple Crimson Snow,88.0522,92.1398,156.6973
Apple Crimson Snow,85.0649,88.366,156.306
Apple Crimson Snow,86.1049,96.0712,142.0299
Apple Crimson Snow,87.3269,90.1543,157.9686
Apple Crimson Snow,87.2182,90.1077,157.7719
Apple Crimson Snow,87.43,90.1848,157.8648
Apple Crimson Snow,88.0669,90.9749,157.9951
Apple Crimson Snow,88.8168,91.5227,158.4991
Apple Crimson Snow,84.9789,95.0013,141.6761
Apple Crimson Snow,88.6513,91.5496,158.4028
Apple Crimson Snow,88.7398,91.4691,158.1375
Apple Crimson Snow,88.6752,91.4433,158.3061
Apple Crimson Snow,88.2455,90.9238,158.1173
Apple Crimson Snow,87.9165,90.785,157.7961
Apple Crimson Snow,87.989,90.7168,157.6046
Apple Crimson Snow,87.0278,89.9031,156.9326
Apple Crimson Snow,87.7613,90.4802,157.0766
Apple Crimson Snow,87.9165,90.8536,157.0692
Apple Crimson Snow,87.7981,90.6127,156.7873
Apple Crimson Snow,87.4814,90.4489,156.3285
Apple Crimson Snow,87.2285,90.007,155.8179
Apple Crimson Snow,86.3142,89.3624,155.0075
Apple Crimson Snow,85.8225,88.7235,154.0297
Apple Crimson Snow,85.2255,88.2493,153.6253
Apple Crimson Snow,84.5042,87.4202,153.0469
Apple Crimson Snow,83.7145,86.7773,152.2598
Apple Crimson Snow,83.1782,86.1408,151.7203
Apple Crimson Snow,82.2914,85.4671,150.892
Apple Crimson Snow,81.6431,84.6912,150.2217
Apple Crimson Snow,80.8368,83.9967,149.38
Apple Crimson Snow,80.3075,83.2966,148.7564
Apple Crimson Snow,79.3145,82.5458,147.7716
Apple Crimson Snow,79.4271,82.5316,147.4719
Apple Crimson Snow,79.5521,82.8131,147.0662
Apple Crimson Snow,80.2323,83.3978,146.8274
Apple Crimson Snow,81.7117,84.9083,147.4334
Apple Crimson Snow,82.0839,85.1698,147.2787
Apple Crimson Snow,82.5337,85.6684,147.0834
Apple Crimson Snow,86.8101,89.9926,149.089
Apple Crimson Snow,85.8954,88.8821,148.1814
Apple Crimson Snow,86.1081,89.333,147.9646
Apple Crimson Snow,86.2049,89.2866,147.6634
Apple Crimson Snow,86.6158,89.7641,147.3464
Apple Crimson Snow,87.8643,90.8748,147.7135
Apple Crimson Snow,88.5251,91.6223,147.6734
Apple Crimson Snow,89.6994,92.7048,147.8183
Apple Crimson Snow,88.6796,91.8597,147.0119
Apple Crimson Snow,90.0484,92.9606,147.5765
Apple Crimson Snow,90.106,93.0735,147.3473
Apple Crimson Snow,91.0726,93.8721,147.727
Apple Crimson Snow,92.1334,94.881,147.9878
Apple Crimson Snow,91.2495,94.0875,147.2102
Apple Crimson Snow,92.0668,94.8087,147.8122
Apple Crimson Snow,91.6004,94.4541,147.3513
Apple Crimson Snow,91.7312,94.3525,147.3958
Apple Crimson Snow,91.4543,94.2656,147.1342
Apple Crimson Snow,91.6641,94.3347,147.1222
Apple Crimson Snow,91.4839,94.2496,146.9973
Apple Crimson Snow,92.3504,94.9413,147.7316
Apple Crimson Snow,91.6747,94.2726,147.2463
Apple Crimson Snow,91.3247,93.8245,147.1522
Apple Crimson Snow,91.2803,93.8726,147.0855
Apple Crimson Snow,91.65,93.9461,145.4915
Apple Crimson Snow,92.23,94.4201,145.0945
Apple Crimson Snow,91.5713,93.8539,144.3323
Apple Crimson Snow,92.4364,94.5141,144.6934
Apple Crimson Snow,91.8321,94.1101,143.8324
Apple Crimson Snow,92.4203,94.514,143.7883
Apple Crimson Snow,91.9306,94.0673,142.9324
Apple Crimson Snow,91.4508,93.3462,142.0203
Apple Crimson Snow,91.6468,93.4575,141.2673
Apple Crimson Snow,90.5033,92.3996,140.1801
Apple Crimson Snow,91.2534,92.9516,140.667
Apple Crimson Snow,91.1406,92.6872,140.3524
Apple Crimson Snow,91.7517,93.4483,140.9193
Apple Crimson Snow,91.8612,93.2781,140.9299
Apple Crimson Snow,91.9813,93.4625,140.8843
Apple Crimson Snow,85.1527,92.5433,136.4594
Apple Crimson Snow,93.0428,94.3354,141.5027
Apple Crimson Snow,92.355,93.7505,140.787
Apple Crimson Snow,93.6488,94.9462,141.4196
Apple Crimson Snow,93.4085,94.7812,141.0012
Apple Crimson Snow,93.5354,94.6991,140.9453
Apple Crimson Snow,93.9185,95.0465,140.6426
Apple Crimson Snow,94.631,95.8627,140.8544
Apple Crimson Snow,93.7929,94.9117,139.7239
Apple Crimson Snow,95.1068,96.3101,140.5494
Apple Crimson Snow,94.9106,95.9209,140.1694
Apple Crimson Snow,95.2856,96.2695,139.9415
Apple Crimson Snow,95.1321,96.265,139.4997
Apple Crimson Snow,94.8224,95.8188,139.0094
Apple Crimson Snow,94.6397,95.5698,138.1295
Apple Crimson Snow,95.6093,96.6971,138.5542
Apple Crimson Snow,95.4623,96.3372,138.1173
Apple Crimson Snow,94.9841,96.0402,137.5396
Apple Crimson Snow,93.8989,94.6777,136.1897
Apple Crimson Snow,95.1177,96.0006,136.9521
Apple Crimson Snow,94.6067,95.4029,136.5488
Apple Crimson Snow,96.4717,97.1396,137.7857
Apple Crimson Snow,96.3263,97.0046,137.4682
Apple Crimson Snow,96.3218,96.8132,137.3836
Apple Crimson Snow,96.6477,97.2437,137.4562
Apple Crimson Snow,95.8829,96.3026,136.8407
Apple Crimson Snow,96.6506,97.2172,137.3002
Apple Crimson Snow,96.3261,96.714,137.1477
Apple Crimson Snow,95.35,95.6868,136.2231
Apple Crimson Snow,95.3711,95.7166,136.3404
Apple Crimson Snow,95.5792,95.7319,136.6117
Apple Crimson Snow,95.5532,95.8409,136.7168
Apple Crimson Snow,95.8965,95.9435,137.0771
Apple Crimson Snow,95.9547,96.1381,137.3345
Apple Crimson Snow,96.3424,96.4061,137.7994
Apple Crimson Snow,96.4558,96.6304,138.1147
Apple Crimson Snow,96.8574,96.8228,138.6308
Apple Crimson Snow,97.0455,97.0901,138.8258
Apple Crimson Snow,96.5128,96.5213,138.7147
Apple Crimson Snow,95.8774,95.9459,138.3307
Apple Crimson Snow,96.2504,96.36,138.6367
Apple Crimson Snow,96.2573,96.3368,138.7363
Apple Crimson Snow,95.9305,95.8348,138.7791
Apple Crimson Snow,95.7486,95.7973,138.8422
Apple Crimson Snow,96.3377,96.2081,139.4525
Apple Crimson Snow,95.6676,95.7062,139.1251
Apple Crimson Snow,93.5018,93.468,137.8534
Apple Crimson Snow,92.7558,92.9126,137.4135
Apple Crimson Snow,92.9563,92.9696,137.754
Apple Crimson Snow,90.9706,91.1529,136.4863
Apple Crimson Snow,91.1413,91.2863,136.9293
Apple Crimson Snow,89.3118,89.5296,135.6177
Apple Crimson Snow,88.9834,89.2139,135.4345
Apple Crimson Snow,88.4077,88.7406,135.1819
Apple Crimson Snow,87.0962,87.5518,134.6509
Apple Crimson Snow,85.6423,86.1726,133.8165
Apple Crimson Snow,85.3711,85.8063,133.8128
Apple Crimson Snow,82.9863,83.6382,132.068
Apple Crimson Snow,83.9997,84.5381,132.9941
Apple Crimson Snow,81.5096,82.1792,131.434
Apple Crimson Snow,80.8656,81.4337,130.9806
Apple Crimson Snow,78.669,79.4735,129.9059
Apple Crimson Snow,78.4062,79.4128,129.5966
Apple Crimson Snow,75.5248,76.5467,127.6283
Apple Crimson Snow,72.9782,73.9882,126.0473
Apple Crimson Snow,73.1122,74.3893,126.2816
Apple Crimson Snow,72.2487,73.4042,125.7752
Apple Crimson Snow,71.3567,72.6717,125.1464
Apple Crimson Snow,72.5064,73.7778,126.0211
Apple Crimson Snow,73.3514,74.8625,126.6863
Apple Crimson Snow,75.3803,76.8049,128.1322
Apple Crimson Snow,74.4612,76.168,127.5263
Apple Crimson Snow,76.3136,78.0099,128.9512
Apple Crimson Snow,75.9325,77.9386,128.6778
Apple Crimson Snow,76.842,79.0188,129.2681
Apple Crimson Snow,77.5286,79.9377,129.993
Apple Crimson Snow,77.0426,79.6516,129.7368
Apple Crimson Snow,79.4051,82.3079,131.4497
Apple Crimson Snow,78.6186,81.5715,131.0529
Apple Crimson Snow,80.7137,84.1363,132.5662
Apple Crimson Snow,80.8354,84.3035,132.8144
Apple Crimson Snow,80.6173,84.4442,132.7277
Apple Crimson Snow,81.2249,85.0377,133.1961
Apple Crimson Snow,82.244,86.3918,134.0202
Apple Crimson Snow,83.1023,87.4461,134.5742
Apple Crimson Snow,83.4859,88.0732,135.0802
Apple Crimson Snow,84.2555,88.8718,135.8292
Apple Crimson Snow,84.4597,89.399,136.119
Apple Crimson Snow,84.9003,89.8116,136.603
Apple Crimson Snow,86.4574,92.0539,138.3686
Apple Crimson Snow,86.1867,91.8722,138.3489
Apple Crimson Snow,86.6699,92.768,138.9734
Apple Crimson Snow,86.4335,92.6043,139.1572
Apple Crimson Snow,86.9035,93.4329,139.7073
Apple Crimson Snow,86.2603,93.129,139.5126
Apple Crimson Snow,86.3334,93.4787,139.8351
Apple Crimson Snow,87.0935,94.3522,140.831
Apple Crimson Snow,85.2527,92.7755,136.7692
Apple Crimson Snow,85.6753,93.6413,137.4363
Apple Crimson Snow,85.8291,93.8161,137.946
Apple Crimson Snow,86.1823,94.8348,139.0439
Apple Crimson Snow,102.0656,109.7633,161.8655
Apple Crimson Snow,85.6915,94.5808,139.1651
Apple Crimson Snow,100.8368,108.2399,160.7308
Apple Crimson Snow,100.6437,107.7138,160.0955
Apple Crimson Snow,100.4884,107.3054,159.8368
Apple Crimson Snow,100.5602,107.4044,159.7227
Apple Crimson Snow,100.4946,106.9689,159.4855
Apple Crimson Snow,100.1328,106.6754,159.099
Apple Crimson Snow,100.0626,106.3526,158.8594
Apple Crimson Snow,100.8696,107.0992,159.1498
Apple Crimson Snow,100.9416,106.8827,159.0913
Apple Crimson Snow,85.1823,94.2174,139.4015
Apple Crimson Snow,101.1087,107.102,158.9124
Apple Crimson Snow,100.1422,105.9492,158.2038
Apple Crimson Snow,99.9447,105.7545,157.8455
Apple Crimson Snow,99.9664,105.5328,157.6537
Apple Crimson Snow,99.4278,104.997,157.3104
Apple Crimson Snow,99.2139,104.5044,157.3173
Apple Crimson Snow,98.5985,104.0181,156.9361
Apple Crimson Snow,98.9157,103.9402,157.1026
Apple Crimson Snow,98.8077,103.995,157.1392
Apple Crimson Snow,99.0227,103.9248,157.2885
Apple Crimson Snow,86.3575,95.5899,141.0632
Apple Crimson Snow,97.5099,102.6307,156.3475
Apple Crimson Snow,97.2851,102.0934,156.1986
Apple Crimson Snow,97.2176,102.1012,156.1899
Apple Crimson Snow,97.5009,102.2147,156.4414
Apple Crimson Snow,96.5145,101.3237,155.933
Apple Crimson Snow,96.629,101.2411,156.0399
Apple Crimson Snow,95.6727,100.5043,155.7554
Apple Crimson Snow,96.1774,100.7065,156.3397
Apple Crimson Snow,95.1511,99.6861,155.7258
Apple Crimson Snow,94.9839,99.3292,155.7003
Apple Crimson Snow,86.1988,95.7935,141.3037
Apple Golden 1,135.9945,190.1468,202.2072
Apple Golden 1,133.5573,189.1892,202.9897
Apple Golden 1,133.9794,189.2888,203.3346
Apple Golden 1,132.2148,188.5463,203.5024
Apple Golden 1,131.0593,187.8823,202.7794
Apple Golden 1,127.4862,178.295,194.9322
Apple Golden 1,130.9178,180.4617,196.821
Apple Golden 1,131.1186,187.8098,202.8969
Apple Golden 1,130.1375,180.6471,196.9108
Apple Golden 1,131.71,181.639,197.9735
Apple Golden 1,132.0624,182.1187,198.2237
Apple Golden 1,130.5815,181.2605,197.8354
Apple Golden 1,131.7842,182.3323,198.5774
Apple Golden 1,132.5619,182.8536,199.4487
Apple Golden 1,130.5545,182.027,198.64
Apple Golden 1,128.238,180.689,197.8554
Apple Golden 1,128.3363,181.1101,198.0953
Apple Golden 1,130.5687,187.6994,202.7778
Apple Golden 1,130.7913,182.663,199.5197
Apple Golden 1,128.3489,181.6115,198.6338
Apple Golden 1,128.8353,181.9826,199.1777
Apple Golden 1,130.3863,183.308,200.1091
Apple Golden 1,132.218,184.4394,201.2236
Apple Golden 1,130.5378,183.8962,200.7223
Apple Golden 1,132.9607,185.3083,202.0732
Apple Golden 1,130.6277,184.4167,201.3455
Apple Golden 1,129.7888,184.0817,201.3326
Apple Golden 1,128.5517,183.6605,200.881
Apple Golden 1,131.8317,188.3667,203.5056
Apple Golden 1,129.1567,184.0897,201.4939
Apple Golden 1,128.6876,184.1453,201.427
Apple Golden 1,129.7936,184.7942,202.1596
Apple Golden 1,129.7765,185.1018,202.3018
Apple Golden 1,129.2455,184.8165,202.2543
Apple Golden 1,128.6873,184.6979,201.9961
Apple Golden 1,128.975,184.8346,202.3758
Apple Golden 1,128.4672,184.8272,202.1725
Apple Golden 1,127.9013,184.5401,202.1621
Apple Golden 1,128.4784,185.0591,202.4368
Apple Golden 1,131.4332,188.1763,203.2887
Apple Golden 1,129.136,185.4776,202.9453
Apple Golden 1,129.5963,185.794,202.9269
Apple Golden 1,131.8217,186.9344,203.9894
Apple Golden 1,131.7027,187.0736,203.8285
Apple Golden 1,131.1781,186.6831,203.851
Apple Golden 1,130.2325,186.3689,203.42
Apple Golden 1,131.5212,187.0266,204.0045
Apple Golden 1,131.1999,186.9625,203.8033
Apple Golden 1,130.4971,186.5763,203.6679
Apple Golden 1,132.0349,187.5797,204.2192
Apple Golden 1,131.7537,188.4901,203.9839
Apple Golden 1,130.7788,186.8329,203.8819
Apple Golden 1,131.6441,187.4327,204.1433
Apple Golden 1,129.5309,186.2964,203.6229
Apple Golden 1,129.7123,186.4444,203.4568
Apple Golden 1,130.2649,186.6391,203.7638
Apple Golden 1,129.0397,186.1345,203.2286
Apple Golden 1,128.9481,185.9784,203.328
Apple Golden 1,129.6152,186.4877,203.4608
Apple Golden 1,129.3755,186.2146,203.4433
Apple Golden 1,129.4637,186.4357,203.3833
Apple Golden 1,131.4161,188.4019,203.9075
Apple Golden 1,135.0444,189.3837,201.7285
Apple Golden 1,129.1429,186.1699,203.3856
Apple Golden 1,128.4517,185.931,202.9971
Apple Golden 1,129.461,186.3244,203.4382
Apple Golden 1,128.6381,186.0485,203.0225
Apple Golden 1,131.0328,187.3965,204.3128
Apple Golden 1,129.893,186.8619,203.7021
Apple Golden 1,128.8859,186.318,203.3534
Apple Golden 1,129.1968,186.5553,203.362
Apple Golden 1,132.8587,188.4848,205.0239
Apple Golden 1,130.0039,187.129,203.8281
Apple Golden 1,131.4291,188.249,204.043
Apple Golden 1,129.9559,187.0319,203.8628
Apple Golden 1,129.5219,187.003,203.7314
Apple Golden 1,130.723,187.5693,204.3265
Apple Golden 1,131.588,188.1445,204.5235
Apple Golden 1,131.0601,187.8763,204.4992
Apple Golden 1,131.3719,188.1853,204.4736
Apple Golden 1,131.3415,188.2322,204.7792
Apple Golden 1,132.5603,188.9931,205.2352
Apple Golden 1,132.6374,188.9289,205.3044
Apple Golden 1,129.8921,187.6382,204.1714
Apple Golden 1,132.2645,188.8794,204.3847
Apple Golden 1,130.0032,187.6726,204.3642
Apple Golden 1,131.8049,188.8081,205.0019
Apple Golden 1,131.9875,188.7477,205.1334
Apple Golden 1,130.0072,187.9784,204.3886
Apple Golden 1,128.9226,187.2777,204.0744
Apple Golden 1,128.8363,187.3975,203.9764
Apple Golden 1,131.6117,188.823,205.1526
Apple Golden 1,128.9874,187.5031,203.9782
Apple Golden 1,127.7322,186.8492,203.7022
Apple Golden 1,127.527,186.8615,203.4703
Apple Golden 1,130.9591,188.0498,203.9649
Apple Golden 1,127.8536,186.9256,203.7117
Apple Golden 1,127.0752,186.6747,203.3538
Apple Golden 1,127.9898,186.9109,203.6195
Apple Golden 1,127.7293,186.893,203.3841
Apple Golden 1,129.1021,187.4438,203.9339
Apple Golden 1,128.336,187.1731,203.5339
Apple Golden 1,128.3867,187.0978,203.5758
Apple Golden 1,128.8986,187.4769,203.6483
Apple Golden 1,128.4092,187.0659,203.4735
Apple Golden 1,128.8439,187.3612,203.4673
Apple Golden 1,130.8064,188.1332,203.9821
Apple Golden 1,131.4658,188.7909,204.6785
Apple Golden 1,128.3259,187.2365,203.3452
Apple Golden 1,129.1492,187.412,203.6306
Apple Golden 1,129.1233,187.5896,203.5678
Apple Golden 1,129.9886,187.9088,203.9171
Apple Golden 1,129.3418,187.7975,203.6883
Apple Golden 1,132.4111,189.4482,205.1485
Apple Golden 1,129.6909,188.1326,203.9344
Apple Golden 1,130.0818,188.2237,204.1892
Apple Golden 1,130.1033,188.491,204.1838
Apple Golden 1,129.8566,187.4683,203.7831
Apple Golden 1,129.156,187.9529,204.0089
Apple Golden 1,130.4927,188.8962,204.5392
Apple Golden 1,130.0153,188.6357,204.4885
Apple Golden 1,128.8765,188.2782,204.1189
Apple Golden 1,131.1996,189.4648,205.1192
Apple Golden 1,130.8143,189.4975,205.0551
Apple Golden 1,130.6738,189.473,205.1937
Apple Golden 1,132.094,190.3968,205.7313
Apple Golden 1,132.1701,190.5084,206.0203
Apple Golden 1,132.2071,190.7485,206.0246
Apple Golden 1,130.5006,187.9208,204.066
Apple Golden 1,131.8974,190.538,205.9528
Apple Golden 1,130.8767,190.2553,205.7199
Apple Golden 1,131.9894,190.828,206.325
Apple Golden 1,132.7097,191.4691,206.6078
Apple Golden 1,132.0567,191.205,206.5169
Apple Golden 1,132.324,191.5456,206.6622
